緯度,経度,名称,住所,区,診療科,電話番号,診療時間,休診日等,URL
35.869735,139.628936,南与野たにかわ眼科,埼玉県さいたま市中央区鈴谷2-633,中央区,眼科,(048)859-8080,09:00~12:30 15:00~18:30,日・祝,
35.856559,139.636272,小児科清水医院,埼玉県さいたま市桜区西堀1-9-16,桜区,小児科,(048)861-1634,08:30~13:00 16:00~18:30,水PM・土PM・日・祝,
35.853374,139.642963,清水医院,埼玉県さいたま市南区別所3-38-9,南区,皮膚科・耳鼻咽喉科,(048)861-1638,09:00~12:00 15:00~18:30,日・木・祝,
35.841428,139.660267,田辺医院,埼玉県さいたま市南区根岸4-5-11,南区,小児科・眼科,(048)861-3292,09:00~12:00 15:00~17:00,日・水・祝,
35.858057,139.638855,小川医院,埼玉県さいたま市中央区大戸1-9-2,中央区,眼科,(048)861-4230,09:00~12:00 16:00~18:00,日・土・祝,
35.84223351,139.64355208,しおざわ耳鼻咽喉科,埼玉県さいたま市南区沼影1-22-6 武蔵浦和メディカルビル3F,南区,耳鼻咽喉科,(048)862-3387,09:00~12:30 15:00~18:30,日祝,
35.846399,139.623432,医療法人伴友会伴医院,埼玉県さいたま市桜区田島9-12-12,桜区,耳鼻咽喉科,(048)862-5917,09:00~12:00 15:00~18:00,日・祝,
35.844812,139.669533,佐藤耳鼻咽喉科,埼玉県さいたま市南区文蔵2-1-3,南区,耳鼻咽喉科,(048)862-8373,10:00~12:30 14:30~18:00,火午後・水・金午後・日・祝,
35.844342,139.655768,医療法人秋葉病院,埼玉県さいたま市南区根岸5-13-10,南区,眼科,(048)864-0066,,,
35.842825,139.651701,いしい眼科,埼玉県さいたま市南区白幡4-21-7 武蔵浦和医療ビル3F,南区,眼科,(048)865-0058,09:00~12:30 15:00~18:30,日 祝,
35.842825,139.651701,くでこどもクリニック,埼玉県さいたま市南区白幡4-21-7 武蔵浦和医療ビル1階,南区,小児科,(048)865-1133,09:00~12:00 14:30~17:00,水・日・祝,
35.847407,139.649556,テディベアクリニック,埼玉県さいたま市南区別所7-2-1 101D,南区,小児科,(048)865-4190,09:00~12:00 14:00~19:00,日 祝,
35.848688,139.625895,医療法人社団松弘会三愛病院,埼玉県さいたま市桜区田島4-35-17,桜区,皮膚科・眼科・耳鼻咽喉科,(048)866-1717,,,
35.84721,139.6493,医療法人仁愛会ミューズ皮膚科ペインクリニック,埼玉県さいたま市南区別所7-2-1-102,南区,皮膚科,(048)866-4112,09:30~13:00 15:00~18:30,木 日 祝,
35.850477,139.641971,若林医院,埼玉県さいたま市南区別所5-18-25,南区,皮膚科,(048)866-6861,08:30~12:00 15:00~17:00,木・日・祝・土曜午後,
35.944158,139.6245,本郷眼科,埼玉県さいたま市北区本郷町1100-2,北区,眼科,(048)871-7817,09:00~12:00 14:00~17:00,木日祝,
35.9300106437122,139.575354002593,西大宮にっこりファミリークリニック,埼玉県さいたま市西区西大宮3丁目34番6,西区,小児科,(048)871-8723,09:00~13:00 14:30~18:30,水 土午後 日祝,
35.904817,139.621107,医療法人社団済安堂 大宮・井上眼科クリニック,埼玉県さいたま市大宮区桜木町1-8-1 ベルヴュオフィス大宮3階,大宮区,眼科,(048)871-9711,09:00~12:00 13:30~17:00,日・祝日,
35.843139,139.666158,大石医院,埼玉県さいたま市南区文蔵2-30-14,南区,皮膚科,(048)872-0014,09:00~12:00 15:00~18:00,日 祝 土午後 木,
35.89108,139.67778,さいたま市立病院,埼玉県さいたま市緑区三室2460,緑区,皮膚科・眼科・耳鼻咽喉科,(048)873-4111,,,
35.866543,139.700307,あきもと皮フ科クリニック,埼玉県さいたま市緑区東浦和4-11-18,緑区,皮膚科,(048)873-5664,09:00~12:00 14:30~18:30,木・日・祝,
35.870262,139.700949,医療法人社団弘象会東和病院,埼玉県さいたま市緑区東浦和7-6-1,緑区,皮膚科,(048)873-8621,09:00~12:00 14:00~18:00,日 祝,
35.883318,139.688649,松の木こどもクリニック,埼玉県さいたま市緑区松木3-26-31,緑区,小児科,(048)874-1133,09:00~12:30 14:00~17:30,日・祝,
35.87403,139.70657,医療法人布施小児科内科医院,埼玉県さいたま市緑区東浦和6-20-4,緑区,小児科,(048)874-1519,08:00~12:00 15:00~18:00,日・祝,
35.86572,139.698144,片野耳鼻咽喉科,埼玉県さいたま市緑区東浦和3-13-11,緑区,耳鼻咽喉科,(048)874-7110,09:30~12:30 15:00~18:00,水・日・祭,
35.865601,139.7050875,福寿眼科クリニック,埼玉県さいたま市緑区東浦和5-10-10 STビル101,緑区,眼科,(048)874-8555,09:00~12:00 14:00~18:00,土午後 日 祝 火,
35.867142,139.704082,医療法人舟田クリニック,埼玉県さいたま市緑区東浦和5-13-2,緑区,皮膚科,(048)875-2211,09:00~11:30 15:00~17:20,木・土午後・日・祝,
35.85966,139.689389,浦和中央眼科,埼玉県さいたま市南区大谷口2492,南区,眼科,(048)875-3555,09:00~12:00 15:00~18:30,火PM 土PM 日PM,
35.888098,139.676039,みどりクリニック,埼玉県さいたま市緑区三室2624-5 サン・イースト203,緑区,皮膚科,(048)875-5670,09:00~13:00 17:00~19:00,日 祝日,
35.863673,139.705093,大牧眼科診療所,埼玉県さいたま市緑区東浦和1-14-5,緑区,眼科,(048)875-5925,14:00~16:00,月~土,
35.883318,139.688649,医療法人社団光洋会加賀眼科クリニック,埼玉県さいたま市緑区松木3-26-31 東浦和メディカルプラザ3F-A,緑区,眼科,(048)876-1171,09:00~12:30 15:00~18:30,日・祝・金,
35.883322,139.68865,内田皮フ科,埼玉県さいたま市緑区松木3-26-32 東浦和メディカルプラザ1階,緑区,皮膚科,(048)876-2210,09:00~12:00 00:00~00:00,水・土・日・祝,
35.86755,139.68117,めざわこどもクリニック,埼玉県さいたま市緑区中尾2659-13 埼玉ライフサービス 中尾ビル3F,緑区,小児科,(048)876-5300,09:00~12:00 14:00~18:00,日 祝 水・土午後,
35.96243,139.701196,はしもと皮膚科,埼玉県さいたま市岩槻区南辻字前20-1,岩槻区,皮膚科,(048)876-9009,09:00~12:00 14:30~18:00,水・土午後・日・祝,
35.899312,139.70579,みそのクリニック,埼玉県さいたま市緑区大字南部領辻2731-3 メープルハイツ中野202号室,緑区,皮膚科,(048)878-5855,18:00~21:00,日,
35.85986,139.660905,医療法人社団由莉会岩下眼科,埼玉県さいたま市浦和区東高砂町23-10,浦和区,眼科,(048)881-1103,09:00~12:00 15:00~18:00,日祝,
35.856122,139.69475,こんの内科,埼玉県さいたま市南区大谷口5610,南区,小児科,(048)881-2321,09:00~12:30 14:00~17:30,日・祝・水土午後,
35.878699,139.666532,ファミリークリニック,埼玉県さいたま市浦和区瀬ヶ崎3-16-1 武笠ビル1F,浦和区,皮膚科,(048)881-7424,09:00~12:30 14:00~18:30,日・祝・水,
35.8496234120425,139.672251818351,耳鼻咽喉科さくら診療所,埼玉県さいたま市南区南浦和2-31-19 植木ビル5階,南区,耳鼻咽喉科,(048)881-8733,08:30~11:45 14:30~18:00,水日祝・土午後,
35.856941,139.660772,井原小児科医院,埼玉県さいたま市浦和区東高砂町8-9,浦和区,小児科,(048)882-2377,08:30~12:00 14:30~18:00,木・日・祝・土午後,
35.84685,139.673044,医療法人牧野医院,埼玉県さいたま市南区南浦和3-3-12,南区,眼科,(048)882-3415,09:00~13:00 16:00~18:00,日・祝・木,
35.859735,139.659719,荒木医院,埼玉県さいたま市浦和区東仲町27-24,浦和区,耳鼻咽喉科,(048)882-4815,09:00~12:00 16:00~18:00,日・祭,
35.864595,139.670738,あべ小児科ファミリークリニック,埼玉県さいたま市緑区原山1-32-8,緑区,小児科,(048)882-5356,08:30~12:00 15:30~17:00,木・土午後・日・祝,
35.856535,139.659894,滝本眼科医院,埼玉県さいたま市浦和区東高砂町6-19,浦和区,眼科,(048)882-6769,09:00~12:00 14:30~18:00,日・祝,
35.86292,139.657525,大竹眼科医院,埼玉県さいたま市浦和区本太2-3-31,浦和区,眼科,(048)882-7885,09:00~12:00 15:00~18:00,火土午後 木 日 祝,
35.868339,139.671735,医療法人幸明会原田医院,埼玉県さいたま市緑区原山1-20-5,緑区,皮膚科,(048)882-8597,08:30~12:00 15:30~18:00,土(午後)・日・祝,
35.861679,139.672696,石井内科医院,埼玉県さいたま市南区太田窪2-17-12,南区,皮膚科,(048)882-9501,09:00~12:00 14:00~18:00,木・日・祝,
35.855349,139.661572,九里医院,埼玉県さいたま市浦和区東岸町2-15,浦和区,皮膚科,(048)882-9503,09:00~11:30 14:30~18:30,日・祝,
35.847922,139.674019,どんぐりクリニック,埼玉県さいたま市南区南浦和3-18-15,南区,小児科,(048)883-3666,09:00~12:00 15:00~18:30,水・日・祝,
35.860049,139.660611,鹿田皮膚科クリニック,埼玉県さいたま市浦和区東仲町30-20 1階,浦和区,皮膚科,(048)883-8822,09:00~12:30 15:00~18:30,木・日・祝,
35.8736604767433,139.676008647409,浦和キラリ眼科,埼玉県さいたま市緑区原山3-17-22-3,緑区,眼科,(048)884-1313,09:00~12:00 14:00~17:00,日(第2、4、5)、祝,
35.8720601224536,139.651748319491,しろくまサンの小児科アレルギー科,埼玉県さいたま市浦和区元町2-18-13 2階,浦和区,小児科,(048)884-4690,09:00~12:00 14:30~18:00,木 日 祝,
35.874311,139.67567,岩間こどもクリニック,埼玉県さいたま市緑区原山3-17-13,緑区,小児科・皮膚科,(048)884-7711,09:00~12:00 15:00~18:30,日・水・祝 土曜午後休診,
35.878838,139.663929,たかしまアイクリニック,埼玉県さいたま市浦和区瀬ヶ崎3-1-25,浦和区,眼科,(048)885-4146,09:00~12:30 14:50~18:00,金 日 祝,
35.85,139.67394,よしはら眼科,埼玉県さいたま市南区南浦和3-14-17,南区,眼科,(048)885-5333,09:00~12:00 14:30~17:30,木、土(午後)、日祝,
35.863315,139.672918,川久保眼科,埼玉県さいたま市緑区太田窪3-8-3,緑区,眼科,(048)885-5422,09:00~12:00 14:00~18:00,日・祭,
35.879288,139.666332,川原小児科内科医院,埼玉県さいたま市浦和区瀬ヶ崎3-17-12,浦和区,小児科,(048)886-1714,09:00~12:00 13:00~16:30,木・日・祭,
35.871955,139.649323,さとう耳鼻咽喉科,埼玉県さいたま市浦和区元町2-8-12,浦和区,耳鼻咽喉科,(048)886-3301,09:00~12:00 14:30~18:30,日・祝,
35.871052,139.650417,向井医院,埼玉県さいたま市浦和区元町1-7-9,浦和区,皮膚科,(048)886-8093,08:30~12:00 16:30~19:00,月・水・金・土午後・日・祝,
35.872883,139.656494,徳橋医院,埼玉県さいたま市浦和区元町2-32-18,浦和区,皮膚科,(048)886-9352,09:00~12:00 14:30~18:00,日・祝,
35.869281,139.659419,いいじまクリニック,埼玉県さいたま市浦和区本太5-40-22,浦和区,耳鼻咽喉科,(048)887-0126,08:00~12:00 14:00~19:00,木,
35.864115,139.673021,のもと耳鼻咽喉科医院,埼玉県さいたま市緑区太田窪3-3-22,緑区,耳鼻咽喉科,(048)887-3387,09:00~12:00 15:00~18:00,土午後 木日祝,
35.8667276296567,139.633548551485,ステラキッズクリニック南与野,埼玉県さいたま市中央区大戸6-28-8,中央区,小児科,(050)3528-3191,09:00~13:00 14:00~18:00,水午後,
35.907558,139.630325,医療法人社団ときわ大宮在宅クリニック,埼玉県さいたま市大宮区大門町3-64 プロスパー大宮ビル3階,大宮区,耳鼻咽喉科,(050)3823-2319,09:00~18:00,土 日 祝,
